VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID
V0000447,K0600,2024-01-05,12:50,2024,1,GYM,
V0000448,K0338,2024-01-05,13:05,2024,1,GYM,
V0000449,K0747,2024-01-05,13:35,2024,1,GYM,
V0000450,K0696,2024-01-05,13:50,2024,1,GYM,
V0000451,K0675,2024-01-05,14:05,2024,1,GYM,
V0000452,K0540,2024-01-05,14:55,2024,1,GYM,
V0000453,K0430,2024-01-05,15:05,2024,1,GYM,
V0000454,K0304,2024-01-05,15:10,2024,1,GYM,
V0000455,K0310,2024-01-05,15:35,2024,1,GYM,
V0000456,K0534,2024-01-05,16:00,2024,1,PASS,P18
V0000457,K0462,2024-01-05,16:00,2024,1,PASS,P18
V0000458,K0751,2024-01-05,16:00,2024,1,PASS,P18
V0000459,K0908,2024-01-05,16:00,2024,1,PASS,P18
V0000460,K0761,2024-01-05,16:00,2024,1,PASS,P18
V0000461,K0407,2024-01-05,16:00,2024,1,PASS,P18
V0000462,K0712,2024-01-05,16:00,2024,1,PASS,P18
V0000463,K0307,2024-01-05,16:00,2024,1,PASS,P18
V0000464,K0237,2024-01-05,16:00,2024,1,PASS,P18
V0000465,K0004,2024-01-05,16:00,2024,1,PASS,P18
V0000466,K0348,2024-01-05,16:00,2024,1,PASS,P18
V0000467,K0310,2024-01-05,16:00,2024,1,PASS,P18
V0000468,K0118,2024-01-05,16:00,2024,1,PASS,P18
V0000469,K0214,2024-01-05,16:00,2024,1,PASS,P18
V0000470,K0202,2024-01-05,16:00,2024,1,PASS,P18
V0000471,K0234,2024-01-05,16:00,2024,1,PASS,P18
V0000472,K0473,2024-01-05,16:00,2024,1,PASS,P18
V0000473,K0100,2024-01-05,16:00,2024,1,PASS,P18
V0000474,K0232,2024-01-05,16:05,2024,1,GYM,
V0000475,K0284,2024-01-05,16:05,2024,1,GYM,
V0000476,K0355,2024-01-05,17:25,2024,1,GYM,
V0000477,K0840,2024-01-05,17:40,2024,1,GYM,
V0000478,K0283,2024-01-05,18:15,2024,1,GYM,
V0000479,K0538,2024-01-05,19:00,2024,1,GYM,
V0000480,K0810,2024-01-05,20:15,2024,1,GYM,
V0000481,K0286,2024-01-05,20:35,2024,1,GYM,
V0000482,K0637,2024-01-05,20:35,2024,1,GYM,
V0000483,K0209,2024-01-05,20:45,2024,1,GYM,
V0000484,K0212,2024-01-05,20:45,2024,1,GYM,
V0000485,K0149,2024-01-05,20:55,2024,1,GYM,
V0000486,K0670,2024-01-05,21:30,2024,1,GYM,
V0000487,K0897,2024-01-06,06:10,2024,1,GYM,
V0000488,K0292,2024-01-06,07:00,2024,1,GYM,
V0000489,K0224,2024-01-06,07:35,2024,1,GYM,
V0000490,K0704,2024-01-06,07:45,2024,1,GYM,
V0000491,K0321,2024-01-06,08:00,2024,1,GYM,
V0000492,K0567,2024-01-06,09:40,2024,1,GYM,
V0000493,K0138,2024-01-06,09:45,2024,1,GYM,
V0000494,K0016,2024-01-06,10:00,2024,1,PASS,P19
V0000495,K0324,2024-01-06,10:00,2024,1,PASS,P19
V0000496,K0769,2024-01-06,10:00,2024,1,PASS,P19
V0000497,K0405,2024-01-06,10:00,2024,1,PASS,P19
V0000498,K0214,2024-01-06,10:00,2024,1,PASS,P19
V0000499,K0917,2024-01-06,10:00,2024,1,PASS,P19
V0000500,K0015,2024-01-06,10:00,2024,1,PASS,P19
V0000501,K0381,2024-01-06,10:00,2024,1,PASS,P19
V0000502,K0517,2024-01-06,10:00,2024,1,PASS,P19
V0000503,K0783,2024-01-06,10:00,2024,1,PASS,P19
V0000504,K0803,2024-01-06,10:00,2024,1,PASS,P19
V0000505,K0607,2024-01-06,10:00,2024,1,PASS,P19
V0000506,K0723,2024-01-06,10:00,2024,1,PASS,P19
V0000507,K0131,2024-01-06,10:15,2024,1,GYM,
V0000508,K0374,2024-01-06,10:55,2024,1,GYM,
V0000509,K0358,2024-01-06,11:00,2024,1,GYM,
V0000510,K0423,2024-01-06,11:25,2024,1,GYM,
V0000511,K0126,2024-01-06,11:30,2024,1,GYM,
V0000512,K0910,2024-01-06,11:35,2024,1,GYM,
V0000513,K0196,2024-01-06,11:55,2024,1,GYM,
V0000514,K0670,2024-01-06,12:00,2024,1,GYM,
V0000515,K0401,2024-01-06,13:15,2024,1,GYM,
V0000516,K0580,2024-01-06,14:55,2024,1,GYM,
V0000517,K0946,2024-01-06,15:15,2024,1,GYM,
V0000518,K0407,2024-01-06,15:45,2024,1,GYM,
V0000519,K0833,2024-01-06,17:40,2024,1,GYM,
V0000520,K0287,2024-01-06,17:45,2024,1,GYM,
V0000521,K0553,2024-01-06,18:30,2024,1,GYM,
V0000522,K0874,2024-01-06,18:45,2024,1,GYM,
V0000523,K0174,2024-01-06,19:55,2024,1,GYM,
V0000524,K0185,2024-01-06,20:25,2024,1,GYM,
V0000525,K0693,2024-01-06,20:30,2024,1,GYM,
V0000526,K0009,2024-01-06,21:30,2024,1,GYM,
V0000527,K0310,2024-01-06,21:30,2024,1,GYM,
V0000528,K0792,2024-01-06,22:00,2024,1,GYM,
V0000529,K0639,2024-01-07,06:30,2024,1,GYM,
V0000530,K0602,2024-01-07,07:15,2024,1,GYM,
V0000531,K0165,2024-01-07,07:15,2024,1,GYM,
V0000532,K0485,2024-01-07,07:15,2024,1,GYM,
V0000533,K0833,2024-01-07,07:30,2024,1,GYM,
V0000534,K0802,2024-01-07,08:20,2024,1,GYM,
V0000535,K0503,2024-01-07,09:00,2024,1,GYM,
V0000536,K0152,2024-01-07,09:25,2024,1,GYM,
V0000537,K0745,2024-01-07,09:50,2024,1,GYM,
V0000538,K0851,2024-01-07,10:20,2024,1,GYM,
V0000539,K0668,2024-01-07,10:30,2024,1,GYM,
V0000540,K0722,2024-01-07,11:10,2024,1,GYM,
V0000541,K0440,2024-01-07,11:15,2024,1,GYM,
V0000542,K0263,2024-01-07,11:25,2024,1,GYM,
V0000543,K0031,2024-01-07,11:50,2024,1,GYM,
V0000544,K0083,2024-01-07,12:00,2024,1,GYM,
V0000545,K0150,2024-01-07,12:20,2024,1,GYM,
V0000546,K0118,2024-01-07,12:20,2024,1,GYM,
V0000547,K0903,2024-01-07,12:25,2024,1,GYM,
V0000548,K0548,2024-01-07,13:25,2024,1,GYM,
V0000549,K0647,2024-01-07,13:30,2024,1,GYM,
V0000550,K0142,2024-01-07,13:50,2024,1,GYM,
V0000551,K0625,2024-01-07,14:15,2024,1,GYM,
V0000552,K0850,2024-01-07,14:15,2024,1,GYM,
V0000553,K0771,2024-01-07,15:05,2024,1,GYM,
V0000554,K0398,2024-01-07,15:25,2024,1,GYM,
V0000555,K0481,2024-01-07,16:10,2024,1,GYM,
V0000556,K0605,2024-01-07,16:30,2024,1,GYM,
V0000557,K0839,2024-01-07,17:00,2024,1,PASS,P20
V0000558,K0622,2024-01-07,17:00,2024,1,PASS,P20
V0000559,K0630,2024-01-07,17:00,2024,1,PASS,P20
V0000560,K0894,2024-01-07,17:00,2024,1,PASS,P20
V0000561,K0816,2024-01-07,17:00,2024,1,PASS,P20
V0000562,K0057,2024-01-07,17:00,2024,1,PASS,P20
V0000563,K0596,2024-01-07,17:00,2024,1,PASS,P20
V0000564,K0658,2024-01-07,17:00,2024,1,PASS,P20
V0000565,K0041,2024-01-07,17:00,2024,1,PASS,P20
V0000566,K0310,2024-01-07,17:00,2024,1,PASS,P20
V0000567,K0888,2024-01-07,17:00,2024,1,PASS,P20
V0000568,K0259,2024-01-07,17:00,2024,1,PASS,P20
V0000569,K0480,2024-01-07,17:00,2024,1,PASS,P20
V0000570,K0134,2024-01-07,17:00,2024,1,PASS,P20
V0000571,K0926,2024-01-07,18:05,2024,1,GYM,
V0000572,K0585,2024-01-07,18:50,2024,1,GYM,
V0000573,K0682,2024-01-07,19:00,2024,1,GYM,
V0000574,K0755,2024-01-07,19:35,2024,1,GYM,
V0000575,K0936,2024-01-07,20:45,2024,1,GYM,
V0000576,K0038,2024-01-07,21:15,2024,1,GYM,
V0000577,K0908,2024-01-07,21:15,2024,1,GYM,
V0000578,K0624,2024-01-07,21:25,2024,1,GYM,
V0000579,K0157,2024-01-08,06:15,2024,2,GYM,
V0000580,K0228,2024-01-08,06:25,2024,2,GYM,
V0000581,K0301,2024-01-08,06:30,2024,2,GYM,
V0000582,K0481,2024-01-08,06:50,2024,2,GYM,
V0000583,K0598,2024-01-08,07:00,2024,2,PASS,P01
V0000584,K0666,2024-01-08,07:00,2024,2,PASS,P01
V0000585,K0010,2024-01-08,07:00,2024,2,PASS,P01
V0000586,K0449,2024-01-08,07:00,2024,2,PASS,P01
V0000587,K0212,2024-01-08,07:00,2024,2,PASS,P01
V0000588,K0581,2024-01-08,07:00,2024,2,PASS,P01
V0000589,K0857,2024-01-08,07:00,2024,2,PASS,P01
V0000590,K0626,2024-01-08,07:00,2024,2,PASS,P01
V0000591,K0319,2024-01-08,07:00,2024,2,PASS,P01
V0000592,K0667,2024-01-08,07:00,2024,2,PASS,P01
V0000593,K0934,2024-01-08,07:00,2024,2,PASS,P01
V0000594,K0419,2024-01-08,07:00,2024,2,PASS,P01
V0000595,K0011,2024-01-08,07:00,2024,2,PASS,P01
V0000596,K0090,2024-01-08,07:05,2024,2,GYM,
V0000597,K0931,2024-01-08,07:10,2024,2,GYM,
V0000598,K0437,2024-01-08,07:30,2024,2,GYM,
V0000599,K0099,2024-01-08,07:50,2024,2,GYM,
V0000600,K0579,2024-01-08,07:55,2024,2,GYM,
V0000601,K0353,2024-01-08,08:20,2024,2,GYM,
V0000602,K0599,2024-01-08,08:30,2024,2,GYM,
V0000603,K0174,2024-01-08,08:50,2024,2,GYM,
V0000604,K0512,2024-01-08,08:55,2024,2,GYM,
V0000605,K0875,2024-01-08,09:00,2024,2,GYM,
V0000606,K0285,2024-01-08,10:00,2024,2,PASS,P02
V0000607,K0766,2024-01-08,10:00,2024,2,PASS,P02
V0000608,K0115,2024-01-08,10:00,2024,2,PASS,P02
V0000609,K0251,2024-01-08,10:00,2024,2,PASS,P02
V0000610,K0017,2024-01-08,10:00,2024,2,PASS,P02
V0000611,K0590,2024-01-08,10:00,2024,2,PASS,P02
V0000612,K0638,2024-01-08,10:00,2024,2,PASS,P02
V0000613,K0829,2024-01-08,10:00,2024,2,PASS,P02
V0000614,K0669,2024-01-08,10:00,2024,2,PASS,P02
V0000615,K0431,2024-01-08,10:00,2024,2,PASS,P02
V0000616,K0049,2024-01-08,10:00,2024,2,PASS,P02
V0000617,K0348,2024-01-08,10:00,2024,2,PASS,P02
V0000618,K0430,2024-01-08,10:00,2024,2,PASS,P02
V0000619,K0173,2024-01-08,10:25,2024,2,GYM,
V0000620,K0142,2024-01-08,10:25,2024,2,GYM,
V0000621,K0868,2024-01-08,10:45,2024,2,GYM,
V0000622,K0169,2024-01-08,11:00,2024,2,GYM,
V0000623,K0452,2024-01-08,11:15,2024,2,GYM,
V0000624,K0737,2024-01-08,11:15,2024,2,GYM,
V0000625,K0107,2024-01-08,11:20,2024,2,GYM,
V0000626,K0645,2024-01-08,11:25,2024,2,GYM,
V0000627,K0099,2024-01-08,13:05,2024,2,GYM,
V0000628,K0118,2024-01-08,13:50,2024,2,GYM,
V0000629,K0373,2024-01-08,14:10,2024,2,GYM,
V0000630,K0045,2024-01-08,14:55,2024,2,GYM,
V0000631,K0839,2024-01-08,15:05,2024,2,GYM,
V0000632,K0863,2024-01-08,15:20,2024,2,GYM,
V0000633,K0042,2024-01-08,16:15,2024,2,GYM,
V0000634,K0380,2024-01-08,17:30,2024,2,PASS,P03
V0000635,K0040,2024-01-08,17:30,2024,2,PASS,P03
V0000636,K0863,2024-01-08,17:30,2024,2,PASS,P03
V0000637,K0558,2024-01-08,17:30,2024,2,PASS,P03
V0000638,K0424,2024-01-08,17:30,2024,2,PASS,P03
V0000639,K0366,2024-01-08,17:30,2024,2,PASS,P03
V0000640,K0216,2024-01-08,17:30,2024,2,PASS,P03
V0000641,K0484,2024-01-08,17:30,2024,2,PASS,P03
V0000642,K0102,2024-01-08,17:30,2024,2,PASS,P03
V0000643,K0917,2024-01-08,17:30,2024,2,PASS,P03
V0000644,K0202,2024-01-08,17:30,2024,2,PASS,P03
V0000645,K0494,2024-01-08,17:30,2024,2,PASS,P03
V0000646,K0888,2024-01-08,18:20,2024,2,GYM,
V0000647,K0016,2024-01-08,19:00,2024,2,PASS,P04
V0000648,K0328,2024-01-08,19:00,2024,2,PASS,P04
V0000649,K0471,2024-01-08,19:00,2024,2,PASS,P04
V0000650,K0148,2024-01-08,19:00,2024,2,PASS,P04
V0000651,K0833,2024-01-08,19:00,2024,2,PASS,P04
V0000652,K0069,2024-01-08,19:00,2024,2,PASS,P04
V0000653,K0710,2024-01-08,19:00,2024,2,PASS,P04
V0000654,K0788,2024-01-08,19:00,2024,2,PASS,P04
V0000655,K0626,2024-01-08,19:00,2024,2,PASS,P04
V0000656,K0528,2024-01-08,19:00,2024,2,PASS,P04
V0000657,K0545,2024-01-08,19:00,2024,2,PASS,P04
V0000658,K0667,2024-01-08,19:00,2024,2,PASS,P04
V0000659,K0529,2024-01-08,19:00,2024,2,PASS,P04
V0000660,K0102,2024-01-08,19:00,2024,2,PASS,P04
V0000661,K0842,2024-01-08,19:00,2024,2,PASS,P04
V0000662,K0665,2024-01-08,19:25,2024,2,GYM,
V0000663,K0741,2024-01-08,20:00,2024,2,GYM,
V0000664,K0832,2024-01-08,20:10,2024,2,GYM,
V0000665,K0699,2024-01-08,20:35,2024,2,GYM,
V0000666,K0618,2024-01-08,20:45,2024,2,GYM,
V0000667,K0469,2024-01-08,21:00,2024,2,GYM,
V0000668,K0544,2024-01-08,21:05,2024,2,GYM,
V0000669,K0330,2024-01-08,21:35,2024,2,GYM,
V0000670,K0059,2024-01-08,21:55,2024,2,GYM,
V0000671,K0744,2024-01-09,06:00,2024,2,GYM,
V0000672,K0546,2024-01-09,06:05,2024,2,GYM,
V0000673,K0133,2024-01-09,06:15,2024,2,GYM,
V0000674,K0092,2024-01-09,06:35,2024,2,GYM,
V0000675,K0741,2024-01-09,06:35,2024,2,GYM,
V0000676,K0191,2024-01-09,06:50,2024,2,GYM,
V0000677,K0673,2024-01-09,07:00,2024,2,GYM,
V0000678,K0233,2024-01-09,07:55,2024,2,GYM,
V0000679,K0032,2024-01-09,08:00,2024,2,PASS,P05
V0000680,K0066,2024-01-09,08:00,2024,2,PASS,P05
V0000681,K0648,2024-01-09,08:00,2024,2,PASS,P05
V0000682,K0213,2024-01-09,08:00,2024,2,PASS,P05
V0000683,K0604,2024-01-09,08:00,2024,2,PASS,P05
V0000684,K0567,2024-01-09,08:00,2024,2,PASS,P05
V0000685,K0331,2024-01-09,08:00,2024,2,PASS,P05
V0000686,K0022,2024-01-09,08:00,2024,2,PASS,P05
V0000687,K0574,2024-01-09,08:00,2024,2,PASS,P05
V0000688,K0491,2024-01-09,08:00,2024,2,PASS,P05
V0000689,K0173,2024-01-09,08:00,2024,2,PASS,P05
V0000690,K0633,2024-01-09,08:00,2024,2,PASS,P05
V0000691,K0180,2024-01-09,08:00,2024,2,PASS,P05
V0000692,K0723,2024-01-09,08:00,2024,2,PASS,P05
V0000693,K0098,2024-01-09,08:00,2024,2,PASS,P05
V0000694,K0457,2024-01-09,08:10,2024,2,GYM,
V0000695,K0822,2024-01-09,08:20,2024,2,GYM,
V0000696,K0125,2024-01-09,08:30,2024,2,GYM,
V0000697,K0233,2024-01-09,09:00,2024,2,GYM,
V0000698,K0831,2024-01-09,09:10,2024,2,GYM,
V0000699,K0688,2024-01-09,09:30,2024,2,GYM,
V0000700,K0423,2024-01-09,09:35,2024,2,GYM,
V0000701,K0916,2024-01-09,09:45,2024,2,GYM,
V0000702,K0798,2024-01-09,10:10,2024,2,GYM,
V0000703,K0023,2024-01-09,10:25,2024,2,GYM,
V0000704,K0713,2024-01-09,10:35,2024,2,GYM,
V0000705,K0714,2024-01-09,11:00,2024,2,PASS,P06
V0000706,K0590,2024-01-09,11:00,2024,2,PASS,P06
V0000707,K0694,2024-01-09,11:00,2024,2,PASS,P06
V0000708,K0027,2024-01-09,11:00,2024,2,PASS,P06
V0000709,K0900,2024-01-09,11:00,2024,2,PASS,P06
V0000710,K0017,2024-01-09,11:00,2024,2,PASS,P06
V0000711,K0669,2024-01-09,11:00,2024,2,PASS,P06
V0000712,K0174,2024-01-09,11:00,2024,2,PASS,P06
V0000713,K0285,2024-01-09,11:00,2024,2,PASS,P06
V0000714,K0829,2024-01-09,11:00,2024,2,PASS,P06
V0000715,K0867,2024-01-09,11:00,2024,2,PASS,P06
V0000716,K0335,2024-01-09,11:00,2024,2,PASS,P06
V0000717,K0366,2024-01-09,11:00,2024,2,PASS,P06
V0000718,K0453,2024-01-09,11:00,2024,2,PASS,P06
V0000719,K0223,2024-01-09,11:25,2024,2,GYM,
V0000720,K0883,2024-01-09,11:30,2024,2,GYM,
V0000721,K0329,2024-01-09,13:15,2024,2,GYM,
V0000722,K0551,2024-01-09,13:25,2024,2,GYM,
V0000723,K0167,2024-01-09,14:00,2024,2,GYM,
V0000724,K0015,2024-01-09,14:00,2024,2,GYM,
V0000725,K0381,2024-01-09,14:45,2024,2,GYM,
V0000726,K0148,2024-01-09,15:00,2024,2,PASS,P07
V0000727,K0213,2024-01-09,15:00,2024,2,PASS,P07
V0000728,K0673,2024-01-09,15:00,2024,2,PASS,P07
V0000729,K0872,2024-01-09,15:00,2024,2,PASS,P07
V0000730,K0284,2024-01-09,15:00,2024,2,PASS,P07
V0000731,K0212,2024-01-09,15:00,2024,2,PASS,P07
V0000732,K0123,2024-01-09,15:00,2024,2,PASS,P07
V0000733,K0201,2024-01-09,15:00,2024,2,PASS,P07
V0000734,K0564,2024-01-09,15:00,2024,2,PASS,P07
V0000735,K0888,2024-01-09,15:00,2024,2,PASS,P07
V0000736,K0082,2024-01-09,15:00,2024,2,PASS,P07
V0000737,K0858,2024-01-09,15:00,2024,2,PASS,P07
V0000738,K0700,2024-01-09,15:00,2024,2,PASS,P07
V0000739,K0171,2024-01-09,16:55,2024,2,GYM,
V0000740,K0206,2024-01-09,17:00,2024,2,GYM,
V0000741,K0567,2024-01-09,17:15,2024,2,GYM,
V0000742,K0776,2024-01-09,18:00,2024,2,PASS,P08
V0000743,K0270,2024-01-09,18:00,2024,2,PASS,P08
V0000744,K0440,2024-01-09,18:00,2024,2,PASS,P08
V0000745,K0833,2024-01-09,18:00,2024,2,PASS,P08
V0000746,K0665,2024-01-09,18:00,2024,2,PASS,P08
V0000747,K0364,2024-01-09,18:00,2024,2,PASS,P08
V0000748,K0049,2024-01-09,18:00,2024,2,PASS,P08
V0000749,K0287,2024-01-09,18:00,2024,2,PASS,P08
V0000750,K0686,2024-01-09,18:00,2024,2,PASS,P08
V0000751,K0124,2024-01-09,18:00,2024,2,PASS,P08
V0000752,K0816,2024-01-09,18:00,2024,2,PASS,P08
V0000753,K0307,2024-01-09,18:00,2024,2,PASS,P08
V0000754,K0712,2024-01-09,18:00,2024,2,PASS,P08
V0000755,K0563,2024-01-09,18:00,2024,2,PASS,P08
V0000756,K0458,2024-01-09,18:00,2024,2,PASS,P08
V0000757,K0473,2024-01-09,18:00,2024,2,PASS,P08
V0000758,K0219,2024-01-09,18:00,2024,2,PASS,P08
V0000759,K0058,2024-01-09,18:00,2024,2,PASS,P08
V0000760,K0101,2024-01-09,19:05,2024,2,GYM,
V0000761,K0936,2024-01-09,19:05,2024,2,GYM,
V0000762,K0461,2024-01-09,19:15,2024,2,GYM,
V0000763,K0873,2024-01-09,20:35,2024,2,GYM,
V0000764,K0261,2024-01-09,20:35,2024,2,GYM,
V0000765,K0170,2024-01-09,20:45,2024,2,GYM,
V0000766,K0048,2024-01-09,20:50,2024,2,GYM,
V0000767,K0707,2024-01-09,20:50,2024,2,GYM,
V0000768,K0783,2024-01-09,21:10,2024,2,GYM,
V0000769,K0570,2024-01-09,21:45,2024,2,GYM,
V0000770,K0030,2024-01-09,21:55,2024,2,GYM,
V0000771,K0107,2024-01-10,06:00,2024,2,GYM,
V0000772,K0793,2024-01-10,06:20,2024,2,GYM,
V0000773,K0554,2024-01-10,06:25,2024,2,GYM,
V0000774,K0599,2024-01-10,06:40,2024,2,GYM,
V0000775,K0594,2024-01-10,06:45,2024,2,GYM,
V0000776,K0137,2024-01-10,07:05,2024,2,GYM,
V0000777,K0349,2024-01-10,07:30,2024,2,PASS,P09
V0000778,K0213,2024-01-10,07:30,2024,2,PASS,P09
V0000779,K0618,2024-01-10,07:30,2024,2,PASS,P09
V0000780,K0148,2024-01-10,07:30,2024,2,PASS,P09
V0000781,K0059,2024-01-10,07:30,2024,2,PASS,P09
V0000782,K0437,2024-01-10,07:30,2024,2,PASS,P09
V0000783,K0845,2024-01-10,07:30,2024,2,PASS,P09
V0000784,K0062,2024-01-10,07:30,2024,2,PASS,P09
V0000785,K0647,2024-01-10,07:30,2024,2,PASS,P09
V0000786,K0212,2024-01-10,07:30,2024,2,PASS,P09
V0000787,K0881,2024-01-10,07:30,2024,2,PASS,P09
V0000788,K0088,2024-01-10,07:30,2024,2,PASS,P09
V0000789,K0665,2024-01-10,07:30,2024,2,PASS,P09
V0000790,K0765,2024-01-10,07:30,2024,2,PASS,P09
V0000791,K0041,2024-01-10,07:30,2024,2,PASS,P09
V0000792,K0729,2024-01-10,07:30,2024,2,PASS,P09
V0000793,K0753,2024-01-10,07:30,2024,2,PASS,P09
V0000794,K0217,2024-01-10,07:30,2024,2,PASS,P09
V0000795,K0817,2024-01-10,08:00,2024,2,GYM,
V0000796,K0064,2024-01-10,08:45,2024,2,GYM,
V0000797,K0927,2024-01-10,09:35,2024,2,GYM,
V0000798,K0777,2024-01-10,09:35,2024,2,GYM,
V0000799,K0431,2024-01-10,10:30,2024,2,PASS,P10
V0000800,K0376,2024-01-10,10:30,2024,2,PASS,P10
V0000801,K0865,2024-01-10,10:30,2024,2,PASS,P10
V0000802,K0146,2024-01-10,10:30,2024,2,PASS,P10
V0000803,K0027,2024-01-10,10:30,2024,2,PASS,P10
V0000804,K0669,2024-01-10,10:30,2024,2,PASS,P10
V0000805,K0460,2024-01-10,10:30,2024,2,PASS,P10
V0000806,K0251,2024-01-10,10:30,2024,2,PASS,P10
V0000807,K0652,2024-01-10,10:30,2024,2,PASS,P10
V0000808,K0787,2024-01-10,10:30,2024,2,PASS,P10
V0000809,K0867,2024-01-10,10:30,2024,2,PASS,P10
V0000810,K0829,2024-01-10,10:30,2024,2,PASS,P10
V0000811,K0700,2024-01-10,10:30,2024,2,PASS,P10
V0000812,K0194,2024-01-10,10:30,2024,2,PASS,P10
V0000813,K0511,2024-01-10,10:40,2024,2,GYM,
V0000814,K0677,2024-01-10,10:50,2024,2,GYM,
V0000815,K0356,2024-01-10,11:15,2024,2,GYM,
V0000816,K0598,2024-01-10,11:25,2024,2,GYM,
V0000817,K0405,2024-01-10,11:25,2024,2,GYM,
V0000818,K0946,2024-01-10,11:45,2024,2,GYM,
V0000819,K0022,2024-01-10,12:00,2024,2,GYM,
V0000820,K0670,2024-01-10,12:05,2024,2,GYM,
V0000821,K0713,2024-01-10,12:30,2024,2,GYM,
V0000822,K0610,2024-01-10,13:10,2024,2,GYM,
V0000823,K0255,2024-01-10,13:20,2024,2,GYM,
V0000824,K0267,2024-01-10,13:25,2024,2,GYM,
V0000825,K0664,2024-01-10,14:05,2024,2,GYM,
V0000826,K0597,2024-01-10,14:45,2024,2,GYM,
V0000827,K0865,2024-01-10,15:30,2024,2,GYM,
V0000828,K0658,2024-01-10,16:05,2024,2,GYM,
V0000829,K0290,2024-01-10,16:30,2024,2,PASS,P11
V0000830,K0110,2024-01-10,16:30,2024,2,PASS,P11
V0000831,K0443,2024-01-10,16:30,2024,2,PASS,P11
V0000832,K0659,2024-01-10,16:30,2024,2,PASS,P11
V0000833,K0617,2024-01-10,16:30,2024,2,PASS,P11
V0000834,K0469,2024-01-10,16:30,2024,2,PASS,P11
V0000835,K0094,2024-01-10,16:30,2024,2,PASS,P11
V0000836,K0300,2024-01-10,16:30,2024,2,PASS,P11
V0000837,K0395,2024-01-10,16:30,2024,2,PASS,P11
V0000838,K0430,2024-01-10,16:30,2024,2,PASS,P11
V0000839,K0228,2024-01-10,16:30,2024,2,PASS,P11
V0000840,K0370,2024-01-10,16:30,2024,2,PASS,P11
V0000841,K0356,2024-01-10,16:30,2024,2,PASS,P11
V0000842,K0082,2024-01-10,17:20,2024,2,GYM,
V0000843,K0047,2024-01-10,18:20,2024,2,GYM,
V0000844,K0380,2024-01-10,18:35,2024,2,GYM,
V0000845,K0477,2024-01-10,19:00,2024,2,PASS,P12
V0000846,K0625,2024-01-10,19:00,2024,2,PASS,P12
V0000847,K0835,2024-01-10,19:00,2024,2,PASS,P12
V0000848,K0324,2024-01-10,19:00,2024,2,PASS,P12
V0000849,K0042,2024-01-10,19:00,2024,2,PASS,P12
V0000850,K0388,2024-01-10,19:00,2024,2,PASS,P12
V0000851,K0691,2024-01-10,19:00,2024,2,PASS,P12
V0000852,K0278,2024-01-10,19:00,2024,2,PASS,P12
V0000853,K0502,2024-01-10,19:00,2024,2,PASS,P12
V0000854,K0675,2024-01-10,19:00,2024,2,PASS,P12
V0000855,K0134,2024-01-10,19:00,2024,2,PASS,P12
V0000856,K0214,2024-01-10,19:00,2024,2,PASS,P12
V0000857,K0633,2024-01-10,19:00,2024,2,PASS,P12
V0000858,K0617,2024-01-10,19:00,2024,2,PASS,P12
V0000859,K0102,2024-01-10,19:00,2024,2,PASS,P12
V0000860,K0118,2024-01-10,19:00,2024,2,PASS,P12
V0000861,K0086,2024-01-10,19:00,2024,2,PASS,P12
V0000862,K0307,2024-01-10,20:20,2024,2,GYM,
V0000863,K0774,2024-01-10,21:45,2024,2,GYM,
V0000864,K0757,2024-01-11,06:00,2024,2,GYM,
V0000865,K0887,2024-01-11,06:55,2024,2,GYM,
V0000866,K0252,2024-01-11,07:15,2024,2,GYM,
V0000867,K0355,2024-01-11,07:20,2024,2,GYM,
V0000868,K0149,2024-01-11,07:45,2024,2,GYM,
V0000869,K0206,2024-01-11,07:55,2024,2,GYM,
V0000870,K0030,2024-01-11,08:30,2024,2,PASS,P13
V0000871,K0481,2024-01-11,08:30,2024,2,PASS,P13
V0000872,K0940,2024-01-11,08:30,2024,2,PASS,P13
V0000873,K0222,2024-01-11,08:30,2024,2,PASS,P13
V0000874,K0069,2024-01-11,08:30,2024,2,PASS,P13
V0000875,K0799,2024-01-11,08:30,2024,2,PASS,P13
V0000876,K0223,2024-01-11,08:30,2024,2,PASS,P13
V0000877,K0279,2024-01-11,08:30,2024,2,PASS,P13
V0000878,K0321,2024-01-11,08:30,2024,2,PASS,P13
V0000879,K0748,2024-01-11,08:30,2024,2,PASS,P13
V0000880,K0712,2024-01-11,08:30,2024,2,PASS,P13
V0000881,K0219,2024-01-11,08:30,2024,2,PASS,P13
V0000882,K0896,2024-01-11,08:30,2024,2,PASS,P13
V0000883,K0458,2024-01-11,08:30,2024,2,PASS,P13
V0000884,K0934,2024-01-11,08:30,2024,2,PASS,P13
V0000885,K0294,2024-01-11,08:30,2024,2,PASS,P13
V0000886,K0753,2024-01-11,08:30,2024,2,PASS,P13
V0000887,K0060,2024-01-11,08:30,2024,2,GYM,
V0000888,K0131,2024-01-11,08:55,2024,2,GYM,
V0000889,K0210,2024-01-11,09:00,2024,2,GYM,
V0000890,K0453,2024-01-11,09:15,2024,2,GYM,
V0000891,K0291,2024-01-11,09:35,2024,2,GYM,
V0000892,K0714,2024-01-11,09:40,2024,2,GYM,
V0000893,K0111,2024-01-11,09:50,2024,2,GYM,
V0000894,K0207,2024-01-11,10:40,2024,2,GYM,
V0000895,K0201,2024-01-11,10:50,2024,2,GYM,
