VisitID,KundID,Datum,Tid,År,Vecka,Besökstyp,PassID
V0000436,K0496,2024-07-22,07:00,2024,30,PASS,P01
V0000437,K0820,2024-07-22,07:00,2024,30,PASS,P01
V0000438,K0252,2024-07-22,07:00,2024,30,PASS,P01
V0000439,K0024,2024-07-29,07:00,2024,31,PASS,P01
V0000440,K0724,2024-07-29,07:00,2024,31,PASS,P01
V0000441,K0655,2024-07-29,07:00,2024,31,PASS,P01
V0000442,K0022,2024-07-29,07:00,2024,31,PASS,P01
V0000443,K0881,2024-07-29,07:00,2024,31,PASS,P01
V0000444,K0741,2024-07-29,07:00,2024,31,PASS,P01
V0000445,K0264,2024-07-29,07:00,2024,31,PASS,P01
V0000446,K0484,2024-07-29,07:00,2024,31,PASS,P01
V0000447,K0566,2024-07-29,07:00,2024,31,PASS,P01
V0000448,K0086,2024-07-29,07:00,2024,31,PASS,P01
V0000449,K0444,2024-07-29,07:00,2024,31,PASS,P01
V0000450,K0894,2024-07-29,07:00,2024,31,PASS,P01
V0000451,K0433,2024-07-29,07:00,2024,31,PASS,P01
V0000452,K0161,2024-07-29,07:00,2024,31,PASS,P01
V0000453,K0622,2024-08-05,07:00,2024,32,PASS,P01
V0000454,K0947,2024-08-05,07:00,2024,32,PASS,P01
V0000455,K0634,2024-08-05,07:00,2024,32,PASS,P01
V0000456,K0794,2024-08-05,07:00,2024,32,PASS,P01
V0000457,K0654,2024-08-05,07:00,2024,32,PASS,P01
V0000458,K0628,2024-08-05,07:00,2024,32,PASS,P01
V0000459,K0448,2024-08-05,07:00,2024,32,PASS,P01
V0000460,K0914,2024-08-05,07:00,2024,32,PASS,P01
V0000461,K0161,2024-08-05,07:00,2024,32,PASS,P01
V0000462,K0252,2024-08-05,07:00,2024,32,PASS,P01
V0000463,K0528,2024-08-05,07:00,2024,32,PASS,P01
V0000464,K0491,2024-08-05,07:00,2024,32,PASS,P01
V0000465,K0219,2024-08-05,07:00,2024,32,PASS,P01
V0000466,K0863,2024-08-05,07:00,2024,32,PASS,P01
V0000467,K0784,2024-08-05,07:00,2024,32,PASS,P01
V0000468,K0400,2024-08-05,07:00,2024,32,PASS,P01
V0000469,K0502,2024-08-05,07:00,2024,32,PASS,P01
V0000470,K0001,2024-08-12,07:00,2024,33,PASS,P01
V0000471,K0625,2024-08-12,07:00,2024,33,PASS,P01
V0000472,K0387,2024-08-12,07:00,2024,33,PASS,P01
V0000473,K0302,2024-08-12,07:00,2024,33,PASS,P01
V0000474,K0655,2024-08-12,07:00,2024,33,PASS,P01
V0000475,K0516,2024-08-12,07:00,2024,33,PASS,P01
V0000476,K0624,2024-08-12,07:00,2024,33,PASS,P01
V0000477,K0579,2024-08-12,07:00,2024,33,PASS,P01
V0000478,K0287,2024-08-12,07:00,2024,33,PASS,P01
V0000479,K0686,2024-08-12,07:00,2024,33,PASS,P01
V0000480,K0633,2024-08-12,07:00,2024,33,PASS,P01
V0000481,K0217,2024-08-12,07:00,2024,33,PASS,P01
V0000482,K0100,2024-08-12,07:00,2024,33,PASS,P01
V0000483,K0385,2024-08-12,07:00,2024,33,PASS,P01
V0000484,K0700,2024-08-12,07:00,2024,33,PASS,P01
V0000485,K0896,2024-08-12,07:00,2024,33,PASS,P01
V0000486,K0673,2024-08-19,07:00,2024,34,PASS,P01
V0000487,K0112,2024-08-19,07:00,2024,34,PASS,P01
V0000488,K0331,2024-08-19,07:00,2024,34,PASS,P01
V0000489,K0483,2024-08-19,07:00,2024,34,PASS,P01
V0000490,K0320,2024-08-19,07:00,2024,34,PASS,P01
V0000491,K0299,2024-08-19,07:00,2024,34,PASS,P01
V0000492,K0254,2024-08-19,07:00,2024,34,PASS,P01
V0000493,K0075,2024-08-19,07:00,2024,34,PASS,P01
V0000494,K0058,2024-08-19,07:00,2024,34,PASS,P01
V0000495,K0335,2024-08-19,07:00,2024,34,PASS,P01
V0000496,K0633,2024-08-19,07:00,2024,34,PASS,P01
V0000497,K0860,2024-08-19,07:00,2024,34,PASS,P01
V0000498,K0094,2024-08-19,07:00,2024,34,PASS,P01
V0000499,K0611,2024-08-19,07:00,2024,34,PASS,P01
V0000500,K0520,2024-08-19,07:00,2024,34,PASS,P01
V0000501,K0894,2024-08-19,07:00,2024,34,PASS,P01
V0000502,K0388,2024-08-26,07:00,2024,35,PASS,P01
V0000503,K0593,2024-08-26,07:00,2024,35,PASS,P01
V0000504,K0828,2024-08-26,07:00,2024,35,PASS,P01
V0000505,K0628,2024-08-26,07:00,2024,35,PASS,P01
V0000506,K0333,2024-08-26,07:00,2024,35,PASS,P01
V0000507,K0254,2024-08-26,07:00,2024,35,PASS,P01
V0000508,K0022,2024-08-26,07:00,2024,35,PASS,P01
V0000509,K0201,2024-08-26,07:00,2024,35,PASS,P01
V0000510,K0650,2024-08-26,07:00,2024,35,PASS,P01
V0000511,K0212,2024-08-26,07:00,2024,35,PASS,P01
V0000512,K0228,2024-08-26,07:00,2024,35,PASS,P01
V0000513,K0705,2024-08-26,07:00,2024,35,PASS,P01
V0000514,K0620,2024-08-26,07:00,2024,35,PASS,P01
V0000515,K0067,2024-08-26,07:00,2024,35,PASS,P01
V0000516,K0765,2024-08-26,07:00,2024,35,PASS,P01
V0000517,K0347,2024-08-26,07:00,2024,35,PASS,P01
V0000518,K0213,2024-09-02,07:00,2024,36,PASS,P01
V0000519,K0852,2024-09-02,07:00,2024,36,PASS,P01
V0000520,K0267,2024-09-02,07:00,2024,36,PASS,P01
V0000521,K0862,2024-09-02,07:00,2024,36,PASS,P01
V0000522,K0642,2024-09-02,07:00,2024,36,PASS,P01
V0000523,K0689,2024-09-02,07:00,2024,36,PASS,P01
V0000524,K0828,2024-09-02,07:00,2024,36,PASS,P01
V0000525,K0650,2024-09-02,07:00,2024,36,PASS,P01
V0000526,K0741,2024-09-02,07:00,2024,36,PASS,P01
V0000527,K0579,2024-09-02,07:00,2024,36,PASS,P01
V0000528,K0194,2024-09-02,07:00,2024,36,PASS,P01
V0000529,K0626,2024-09-02,07:00,2024,36,PASS,P01
V0000530,K0596,2024-09-02,07:00,2024,36,PASS,P01
V0000531,K0356,2024-09-02,07:00,2024,36,PASS,P01
V0000532,K0335,2024-09-02,07:00,2024,36,PASS,P01
V0000533,K0896,2024-09-02,07:00,2024,36,PASS,P01
V0000534,K0366,2024-09-02,07:00,2024,36,PASS,P01
V0000535,K0705,2024-09-02,07:00,2024,36,PASS,P01
V0000536,K0331,2024-09-09,07:00,2024,37,PASS,P01
V0000537,K0361,2024-09-09,07:00,2024,37,PASS,P01
V0000538,K0689,2024-09-09,07:00,2024,37,PASS,P01
V0000539,K0132,2024-09-09,07:00,2024,37,PASS,P01
V0000540,K0387,2024-09-09,07:00,2024,37,PASS,P01
V0000541,K0914,2024-09-09,07:00,2024,37,PASS,P01
V0000542,K0364,2024-09-09,07:00,2024,37,PASS,P01
V0000543,K0441,2024-09-09,07:00,2024,37,PASS,P01
V0000544,K0424,2024-09-09,07:00,2024,37,PASS,P01
V0000545,K0737,2024-09-09,07:00,2024,37,PASS,P01
V0000546,K0096,2024-09-09,07:00,2024,37,PASS,P01
V0000547,K0176,2024-09-09,07:00,2024,37,PASS,P01
V0000548,K0180,2024-09-09,07:00,2024,37,PASS,P01
V0000549,K0307,2024-09-09,07:00,2024,37,PASS,P01
V0000550,K0491,2024-09-09,07:00,2024,37,PASS,P01
V0000551,K0324,2024-09-16,07:00,2024,38,PASS,P01
V0000552,K0437,2024-09-16,07:00,2024,38,PASS,P01
V0000553,K0064,2024-09-16,07:00,2024,38,PASS,P01
V0000554,K0805,2024-09-16,07:00,2024,38,PASS,P01
V0000555,K0635,2024-09-16,07:00,2024,38,PASS,P01
V0000556,K0522,2024-09-16,07:00,2024,38,PASS,P01
V0000557,K0895,2024-09-16,07:00,2024,38,PASS,P01
V0000558,K0720,2024-09-16,07:00,2024,38,PASS,P01
V0000559,K0647,2024-09-16,07:00,2024,38,PASS,P01
V0000560,K0082,2024-09-16,07:00,2024,38,PASS,P01
V0000561,K0264,2024-09-16,07:00,2024,38,PASS,P01
V0000562,K0520,2024-09-16,07:00,2024,38,PASS,P01
V0000563,K0493,2024-09-16,07:00,2024,38,PASS,P01
V0000564,K0816,2024-09-16,07:00,2024,38,PASS,P01
V0000565,K0037,2024-09-16,07:00,2024,38,PASS,P01
V0000566,K0801,2024-09-16,07:00,2024,38,PASS,P01
V0000567,K0487,2024-09-16,07:00,2024,38,PASS,P01
V0000568,K0006,2024-09-23,07:00,2024,39,PASS,P01
V0000569,K0710,2024-09-23,07:00,2024,39,PASS,P01
V0000570,K0618,2024-09-23,07:00,2024,39,PASS,P01
V0000571,K0771,2024-09-23,07:00,2024,39,PASS,P01
V0000572,K0647,2024-09-23,07:00,2024,39,PASS,P01
V0000573,K0729,2024-09-23,07:00,2024,39,PASS,P01
V0000574,K0740,2024-09-23,07:00,2024,39,PASS,P01
V0000575,K0842,2024-09-23,07:00,2024,39,PASS,P01
V0000576,K0294,2024-09-23,07:00,2024,39,PASS,P01
V0000577,K0658,2024-09-23,07:00,2024,39,PASS,P01
V0000578,K0364,2024-09-23,07:00,2024,39,PASS,P01
V0000579,K0558,2024-09-23,07:00,2024,39,PASS,P01
V0000580,K0041,2024-09-23,07:00,2024,39,PASS,P01
V0000581,K0493,2024-09-23,07:00,2024,39,PASS,P01
V0000582,K0443,2024-09-23,07:00,2024,39,PASS,P01
V0000583,K0782,2024-09-30,07:00,2024,40,PASS,P01
V0000584,K0328,2024-09-30,07:00,2024,40,PASS,P01
V0000585,K0872,2024-09-30,07:00,2024,40,PASS,P01
V0000586,K0233,2024-09-30,07:00,2024,40,PASS,P01
V0000587,K0891,2024-09-30,07:00,2024,40,PASS,P01
V0000588,K0039,2024-09-30,07:00,2024,40,PASS,P01
V0000589,K0494,2024-09-30,07:00,2024,40,PASS,P01
V0000590,K0827,2024-09-30,07:00,2024,40,PASS,P01
V0000591,K0781,2024-09-30,07:00,2024,40,PASS,P01
V0000592,K0098,2024-09-30,07:00,2024,40,PASS,P01
V0000593,K0901,2024-09-30,07:00,2024,40,PASS,P01
V0000594,K0529,2024-09-30,07:00,2024,40,PASS,P01
V0000595,K0173,2024-09-30,07:00,2024,40,PASS,P01
V0000596,K0617,2024-09-30,07:00,2024,40,PASS,P01
V0000597,K0228,2024-09-30,07:00,2024,40,PASS,P01
V0000598,K0067,2024-09-30,07:00,2024,40,PASS,P01
V0000599,K0356,2024-09-30,07:00,2024,40,PASS,P01
V0000600,K0648,2024-10-07,07:00,2024,41,PASS,P01
V0000601,K0411,2024-10-07,07:00,2024,41,PASS,P01
V0000602,K0839,2024-10-07,07:00,2024,41,PASS,P01
V0000603,K0666,2024-10-07,07:00,2024,41,PASS,P01
V0000604,K0751,2024-10-07,07:00,2024,41,PASS,P01
V0000605,K0361,2024-10-07,07:00,2024,41,PASS,P01
V0000606,K0635,2024-10-07,07:00,2024,41,PASS,P01
V0000607,K0339,2024-10-07,07:00,2024,41,PASS,P01
V0000608,K0162,2024-10-07,07:00,2024,41,PASS,P01
V0000609,K0617,2024-10-07,07:00,2024,41,PASS,P01
V0000610,K0020,2024-10-07,07:00,2024,41,PASS,P01
V0000611,K0723,2024-10-07,07:00,2024,41,PASS,P01
V0000612,K0067,2024-10-07,07:00,2024,41,PASS,P01
V0000613,K0444,2024-10-07,07:00,2024,41,PASS,P01
V0000614,K0294,2024-10-07,07:00,2024,41,PASS,P01
V0000615,K0066,2024-10-14,07:00,2024,42,PASS,P01
V0000616,K0033,2024-10-14,07:00,2024,42,PASS,P01
V0000617,K0029,2024-10-14,07:00,2024,42,PASS,P01
V0000618,K0333,2024-10-14,07:00,2024,42,PASS,P01
V0000619,K0299,2024-10-14,07:00,2024,42,PASS,P01
V0000620,K0026,2024-10-14,07:00,2024,42,PASS,P01
V0000621,K0860,2024-10-14,07:00,2024,42,PASS,P01
V0000622,K0180,2024-10-14,07:00,2024,42,PASS,P01
V0000623,K0308,2024-10-14,07:00,2024,42,PASS,P01
V0000624,K0147,2024-10-14,07:00,2024,42,PASS,P01
V0000625,K0620,2024-10-14,07:00,2024,42,PASS,P01
V0000626,K0134,2024-10-14,07:00,2024,42,PASS,P01
V0000627,K0753,2024-10-14,07:00,2024,42,PASS,P01
V0000628,K0278,2024-10-14,07:00,2024,42,PASS,P01
V0000629,K0611,2024-10-14,07:00,2024,42,PASS,P01
V0000630,K0347,2024-10-14,07:00,2024,42,PASS,P01
V0000631,K0469,2024-10-14,07:00,2024,42,PASS,P01
V0000632,K0182,2024-10-21,07:00,2024,43,PASS,P01
V0000633,K0326,2024-10-21,07:00,2024,43,PASS,P01
V0000634,K0449,2024-10-21,07:00,2024,43,PASS,P01
V0000635,K0201,2024-10-21,07:00,2024,43,PASS,P01
V0000636,K0914,2024-10-21,07:00,2024,43,PASS,P01
V0000637,K0037,2024-10-21,07:00,2024,43,PASS,P01
V0000638,K0400,2024-10-21,07:00,2024,43,PASS,P01
V0000639,K0783,2024-10-21,07:00,2024,43,PASS,P01
V0000640,K0478,2024-10-21,07:00,2024,43,PASS,P01
V0000641,K0493,2024-10-21,07:00,2024,43,PASS,P01
V0000642,K0240,2024-10-21,07:00,2024,43,PASS,P01
V0000643,K0094,2024-10-21,07:00,2024,43,PASS,P01
V0000644,K0816,2024-10-21,07:00,2024,43,PASS,P01
V0000645,K0485,2024-10-28,07:00,2024,44,PASS,P01
V0000646,K0148,2024-10-28,07:00,2024,44,PASS,P01
V0000647,K0618,2024-10-28,07:00,2024,44,PASS,P01
V0000648,K0195,2024-10-28,07:00,2024,44,PASS,P01
V0000649,K0895,2024-10-28,07:00,2024,44,PASS,P01
V0000650,K0087,2024-10-28,07:00,2024,44,PASS,P01
V0000651,K0527,2024-10-28,07:00,2024,44,PASS,P01
V0000652,K0832,2024-10-28,07:00,2024,44,PASS,P01
V0000653,K0647,2024-10-28,07:00,2024,44,PASS,P01
V0000654,K0934,2024-10-28,07:00,2024,44,PASS,P01
V0000655,K0469,2024-10-28,07:00,2024,44,PASS,P01
V0000656,K0084,2024-10-28,07:00,2024,44,PASS,P01
V0000657,K0665,2024-10-28,07:00,2024,44,PASS,P01
V0000658,K0896,2024-10-28,07:00,2024,44,PASS,P01
V0000659,K0441,2024-10-28,07:00,2024,44,PASS,P01
V0000660,K0015,2024-10-28,07:00,2024,44,PASS,P01
V0000661,K0505,2024-10-28,07:00,2024,44,PASS,P01
V0000662,K0880,2024-11-04,07:00,2024,45,PASS,P01
V0000663,K0163,2024-11-04,07:00,2024,45,PASS,P01
V0000664,K0809,2024-11-04,07:00,2024,45,PASS,P01
V0000665,K0710,2024-11-04,07:00,2024,45,PASS,P01
V0000666,K0845,2024-11-04,07:00,2024,45,PASS,P01
V0000667,K0309,2024-11-04,07:00,2024,45,PASS,P01
V0000668,K0650,2024-11-04,07:00,2024,45,PASS,P01
V0000669,K0283,2024-11-04,07:00,2024,45,PASS,P01
V0000670,K0799,2024-11-04,07:00,2024,45,PASS,P01
V0000671,K0353,2024-11-04,07:00,2024,45,PASS,P01
V0000672,K0842,2024-11-04,07:00,2024,45,PASS,P01
V0000673,K0707,2024-11-04,07:00,2024,45,PASS,P01
V0000674,K0624,2024-11-04,07:00,2024,45,PASS,P01
V0000675,K0607,2024-11-04,07:00,2024,45,PASS,P01
V0000676,K0528,2024-11-04,07:00,2024,45,PASS,P01
V0000677,K0803,2024-11-04,07:00,2024,45,PASS,P01
V0000678,K0356,2024-11-04,07:00,2024,45,PASS,P01
V0000679,K0419,2024-11-04,07:00,2024,45,PASS,P01
V0000680,K0485,2024-11-11,07:00,2024,46,PASS,P01
V0000681,K0110,2024-11-11,07:00,2024,46,PASS,P01
V0000682,K0361,2024-11-11,07:00,2024,46,PASS,P01
V0000683,K0689,2024-11-11,07:00,2024,46,PASS,P01
V0000684,K0333,2024-11-11,07:00,2024,46,PASS,P01
V0000685,K0711,2024-11-11,07:00,2024,46,PASS,P01
V0000686,K0574,2024-11-11,07:00,2024,46,PASS,P01
V0000687,K0522,2024-11-11,07:00,2024,46,PASS,P01
V0000688,K0039,2024-11-11,07:00,2024,46,PASS,P01
V0000689,K0644,2024-11-11,07:00,2024,46,PASS,P01
V0000690,K0421,2024-11-11,07:00,2024,46,PASS,P01
V0000691,K0219,2024-11-11,07:00,2024,46,PASS,P01
V0000692,K0626,2024-11-11,07:00,2024,46,PASS,P01
V0000693,K0264,2024-11-11,07:00,2024,46,PASS,P01
V0000694,K0444,2024-11-11,07:00,2024,46,PASS,P01
V0000695,K0347,2024-11-11,07:00,2024,46,PASS,P01
V0000696,K0439,2024-11-11,07:00,2024,46,PASS,P01
V0000697,K0364,2024-11-11,07:00,2024,46,PASS,P01
V0000698,K0570,2024-11-18,07:00,2024,47,PASS,P01
V0000699,K0009,2024-11-18,07:00,2024,47,PASS,P01
V0000700,K0940,2024-11-18,07:00,2024,47,PASS,P01
V0000701,K0357,2024-11-18,07:00,2024,47,PASS,P01
V0000702,K0162,2024-11-18,07:00,2024,47,PASS,P01
V0000703,K0331,2024-11-18,07:00,2024,47,PASS,P01
V0000704,K0628,2024-11-18,07:00,2024,47,PASS,P01
V0000705,K0748,2024-11-18,07:00,2024,47,PASS,P01
V0000706,K0740,2024-11-18,07:00,2024,47,PASS,P01
V0000707,K0307,2024-11-18,07:00,2024,47,PASS,P01
V0000708,K0617,2024-11-18,07:00,2024,47,PASS,P01
V0000709,K0888,2024-11-18,07:00,2024,47,PASS,P01
V0000710,K0633,2024-11-18,07:00,2024,47,PASS,P01
V0000711,K0558,2024-11-18,07:00,2024,47,PASS,P01
V0000712,K0020,2024-11-18,07:00,2024,47,PASS,P01
V0000713,K0100,2024-11-18,07:00,2024,47,PASS,P01
V0000714,K0440,2024-11-25,07:00,2024,48,PASS,P01
V0000715,K0773,2024-11-25,07:00,2024,48,PASS,P01
V0000716,K0485,2024-11-25,07:00,2024,48,PASS,P01
V0000717,K0622,2024-11-25,07:00,2024,48,PASS,P01
V0000718,K0914,2024-11-25,07:00,2024,48,PASS,P01
V0000719,K0567,2024-11-25,07:00,2024,48,PASS,P01
V0000720,K0720,2024-11-25,07:00,2024,48,PASS,P01
V0000721,K0737,2024-11-25,07:00,2024,48,PASS,P01
V0000722,K0700,2024-11-25,07:00,2024,48,PASS,P01
V0000723,K0441,2024-11-25,07:00,2024,48,PASS,P01
V0000724,K0505,2024-11-25,07:00,2024,48,PASS,P01
V0000725,K0729,2024-11-25,07:00,2024,48,PASS,P01
V0000726,K0424,2024-11-25,07:00,2024,48,PASS,P01
V0000727,K0444,2024-11-25,07:00,2024,48,PASS,P01
V0000728,K0835,2024-12-02,07:00,2024,49,PASS,P01
V0000729,K0540,2024-12-02,07:00,2024,49,PASS,P01
V0000730,K0612,2024-12-02,07:00,2024,49,PASS,P01
V0000731,K0333,2024-12-02,07:00,2024,49,PASS,P01
V0000732,K0320,2024-12-02,07:00,2024,49,PASS,P01
V0000733,K0212,2024-12-02,07:00,2024,49,PASS,P01
V0000734,K0295,2024-12-02,07:00,2024,49,PASS,P01
V0000735,K0393,2024-12-02,07:00,2024,49,PASS,P01
V0000736,K0136,2024-12-02,07:00,2024,49,PASS,P01
V0000737,K0675,2024-12-02,07:00,2024,49,PASS,P01
V0000738,K0219,2024-12-02,07:00,2024,49,PASS,P01
V0000739,K0231,2024-12-02,07:00,2024,49,PASS,P01
V0000740,K0264,2024-12-02,07:00,2024,49,PASS,P01
V0000741,K0607,2024-12-02,07:00,2024,49,PASS,P01
V0000742,K0348,2024-12-02,07:00,2024,49,PASS,P01
V0000743,K0765,2024-12-02,07:00,2024,49,PASS,P01
V0000744,K0665,2024-12-02,07:00,2024,49,PASS,P01
V0000745,K0361,2024-12-09,07:00,2024,50,PASS,P01
V0000746,K0190,2024-12-09,07:00,2024,50,PASS,P01
V0000747,K0295,2024-12-09,07:00,2024,50,PASS,P01
V0000748,K0366,2024-12-09,07:00,2024,50,PASS,P01
V0000749,K0276,2024-12-09,07:00,2024,50,PASS,P01
V0000750,K0441,2024-12-09,07:00,2024,50,PASS,P01
V0000751,K0216,2024-12-09,07:00,2024,50,PASS,P01
V0000752,K0379,2024-12-09,07:00,2024,50,PASS,P01
V0000753,K0015,2024-12-09,07:00,2024,50,PASS,P01
V0000754,K0668,2024-12-09,07:00,2024,50,PASS,P01
V0000755,K0147,2024-12-09,07:00,2024,50,PASS,P01
V0000756,K0348,2024-12-09,07:00,2024,50,PASS,P01
V0000757,K0057,2024-12-09,07:00,2024,50,PASS,P01
V0000758,K0067,2024-12-09,07:00,2024,50,PASS,P01
V0000759,K0707,2024-12-09,07:00,2024,50,PASS,P01
V0000760,K0364,2024-12-09,07:00,2024,50,PASS,P01
V0000761,K0218,2024-12-16,07:00,2024,51,PASS,P01
V0000762,K0720,2024-12-16,07:00,2024,51,PASS,P01
V0000763,K0200,2024-12-16,07:00,2024,51,PASS,P01
V0000764,K0031,2024-12-16,07:00,2024,51,PASS,P01
V0000765,K0891,2024-12-16,07:00,2024,51,PASS,P01
V0000766,K0361,2024-12-16,07:00,2024,51,PASS,P01
V0000767,K0708,2024-12-16,07:00,2024,51,PASS,P01
V0000768,K0596,2024-12-16,07:00,2024,51,PASS,P01
V0000769,K0505,2024-12-16,07:00,2024,51,PASS,P01
V0000770,K0421,2024-12-16,07:00,2024,51,PASS,P01
V0000771,K0219,2024-12-16,07:00,2024,51,PASS,P01
V0000772,K0067,2024-12-16,07:00,2024,51,PASS,P01
V0000773,K0307,2024-12-16,07:00,2024,51,PASS,P01
V0000774,K0134,2024-12-16,07:00,2024,51,PASS,P01
V0000775,K0082,2024-12-16,07:00,2024,51,PASS,P01
V0000776,K0480,2024-12-16,07:00,2024,51,PASS,P01
V0000777,K0617,2024-12-16,07:00,2024,51,PASS,P01
V0000778,K0042,2024-12-23,07:00,2024,52,PASS,P01
V0000779,K0293,2024-12-23,07:00,2024,52,PASS,P01
V0000780,K0254,2024-12-23,07:00,2024,52,PASS,P01
V0000781,K0881,2024-12-23,07:00,2024,52,PASS,P01
V0000782,K0387,2024-12-23,07:00,2024,52,PASS,P01
V0000783,K0096,2024-12-23,07:00,2024,52,PASS,P01
V0000784,K0305,2024-12-23,07:00,2024,52,PASS,P01
V0000785,K0136,2024-12-23,07:00,2024,52,PASS,P01
V0000786,K0712,2024-12-23,07:00,2024,52,PASS,P01
V0000787,K0493,2024-12-23,07:00,2024,52,PASS,P01
V0000788,K0803,2024-12-23,07:00,2024,52,PASS,P01
V0000789,K0783,2024-12-23,07:00,2024,52,PASS,P01
V0000790,K0691,2024-01-01,10:00,2024,1,PASS,P02
V0000791,K0213,2024-01-01,10:00,2024,1,PASS,P02
V0000792,K0709,2024-01-01,10:00,2024,1,PASS,P02
V0000793,K0584,2024-01-01,10:00,2024,1,PASS,P02
V0000794,K0638,2024-01-01,10:00,2024,1,PASS,P02
V0000795,K0905,2024-01-01,10:00,2024,1,PASS,P02
V0000796,K0460,2024-01-01,10:00,2024,1,PASS,P02
V0000797,K0789,2024-01-01,10:00,2024,1,PASS,P02
V0000798,K0631,2024-01-01,10:00,2024,1,PASS,P02
V0000799,K0867,2024-01-01,10:00,2024,1,PASS,P02
V0000800,K0787,2024-01-01,10:00,2024,1,PASS,P02
V0000801,K0078,2024-01-01,10:00,2024,1,PASS,P02
V0000802,K0157,2024-01-01,10:00,2024,1,PASS,P02
V0000803,K0301,2024-01-01,10:00,2024,1,PASS,P02
V0000804,K0766,2024-01-01,10:00,2024,1,PASS,P02
V0000805,K0401,2024-01-01,10:00,2024,1,PASS,P02
V0000806,K0146,2024-01-01,10:00,2024,1,PASS,P02
V0000807,K0219,2024-01-01,10:00,2024,1,PASS,P02
V0000808,K0285,2024-01-08,10:00,2024,2,PASS,P02
V0000809,K0766,2024-01-08,10:00,2024,2,PASS,P02
V0000810,K0115,2024-01-08,10:00,2024,2,PASS,P02
V0000811,K0251,2024-01-08,10:00,2024,2,PASS,P02
V0000812,K0017,2024-01-08,10:00,2024,2,PASS,P02
V0000813,K0590,2024-01-08,10:00,2024,2,PASS,P02
V0000814,K0638,2024-01-08,10:00,2024,2,PASS,P02
V0000815,K0829,2024-01-08,10:00,2024,2,PASS,P02
V0000816,K0669,2024-01-08,10:00,2024,2,PASS,P02
V0000817,K0431,2024-01-08,10:00,2024,2,PASS,P02
V0000818,K0049,2024-01-08,10:00,2024,2,PASS,P02
V0000819,K0348,2024-01-08,10:00,2024,2,PASS,P02
V0000820,K0430,2024-01-08,10:00,2024,2,PASS,P02
V0000821,K0431,2024-01-15,10:00,2024,3,PASS,P02
V0000822,K0905,2024-01-15,10:00,2024,3,PASS,P02
V0000823,K0652,2024-01-15,10:00,2024,3,PASS,P02
V0000824,K0115,2024-01-15,10:00,2024,3,PASS,P02
V0000825,K0316,2024-01-15,10:00,2024,3,PASS,P02
V0000826,K0401,2024-01-15,10:00,2024,3,PASS,P02
V0000827,K0864,2024-01-15,10:00,2024,3,PASS,P02
V0000828,K0789,2024-01-15,10:00,2024,3,PASS,P02
V0000829,K0288,2024-01-15,10:00,2024,3,PASS,P02
V0000830,K0631,2024-01-15,10:00,2024,3,PASS,P02
V0000831,K0172,2024-01-15,10:00,2024,3,PASS,P02
V0000832,K0731,2024-01-15,10:00,2024,3,PASS,P02
V0000833,K0867,2024-01-15,10:00,2024,3,PASS,P02
V0000834,K0236,2024-01-15,10:00,2024,3,PASS,P02
V0000835,K0429,2024-01-15,10:00,2024,3,PASS,P02
V0000836,K0709,2024-01-15,10:00,2024,3,PASS,P02
V0000837,K0098,2024-01-15,10:00,2024,3,PASS,P02
V0000838,K0251,2024-01-22,10:00,2024,4,PASS,P02
V0000839,K0460,2024-01-22,10:00,2024,4,PASS,P02
V0000840,K0829,2024-01-22,10:00,2024,4,PASS,P02
V0000841,K0787,2024-01-22,10:00,2024,4,PASS,P02
V0000842,K0431,2024-01-22,10:00,2024,4,PASS,P02
V0000843,K0638,2024-01-22,10:00,2024,4,PASS,P02
V0000844,K0172,2024-01-22,10:00,2024,4,PASS,P02
V0000845,K0652,2024-01-22,10:00,2024,4,PASS,P02
V0000846,K0913,2024-01-22,10:00,2024,4,PASS,P02
V0000847,K0587,2024-01-22,10:00,2024,4,PASS,P02
V0000848,K0429,2024-01-22,10:00,2024,4,PASS,P02
V0000849,K0753,2024-01-22,10:00,2024,4,PASS,P02
V0000850,K0570,2024-01-29,10:00,2024,5,PASS,P02
V0000851,K0495,2024-01-29,10:00,2024,5,PASS,P02
V0000852,K0146,2024-01-29,10:00,2024,5,PASS,P02
V0000853,K0829,2024-01-29,10:00,2024,5,PASS,P02
V0000854,K0061,2024-01-29,10:00,2024,5,PASS,P02
V0000855,K0631,2024-01-29,10:00,2024,5,PASS,P02
V0000856,K0538,2024-01-29,10:00,2024,5,PASS,P02
V0000857,K0913,2024-01-29,10:00,2024,5,PASS,P02
V0000858,K0401,2024-01-29,10:00,2024,5,PASS,P02
V0000859,K0027,2024-01-29,10:00,2024,5,PASS,P02
V0000860,K0920,2024-01-29,10:00,2024,5,PASS,P02
V0000861,K0316,2024-01-29,10:00,2024,5,PASS,P02
V0000862,K0787,2024-01-29,10:00,2024,5,PASS,P02
V0000863,K0934,2024-01-29,10:00,2024,5,PASS,P02
V0000864,K0037,2024-01-29,10:00,2024,5,PASS,P02
V0000865,K0395,2024-01-29,10:00,2024,5,PASS,P02
V0000866,K0024,2024-02-05,10:00,2024,6,PASS,P02
V0000867,K0285,2024-02-05,10:00,2024,6,PASS,P02
V0000868,K0669,2024-02-05,10:00,2024,6,PASS,P02
V0000869,K0709,2024-02-05,10:00,2024,6,PASS,P02
V0000870,K0864,2024-02-05,10:00,2024,6,PASS,P02
V0000871,K0638,2024-02-05,10:00,2024,6,PASS,P02
