VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID,Medlemskap
V0000397,K0737,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000398,K0136,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000399,K0491,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000400,K0307,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000401,K0827,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000402,K0784,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000403,K0467,2024-01-04,18:30,2024,1,PASS,P16,Premium
V0000404,K0350,2024-01-04,18:55,2024,1,GYM,,Basic
V0000405,K0078,2024-01-04,19:25,2024,1,GYM,,Senior
V0000406,K0331,2024-01-04,19:35,2024,1,GYM,,Student
V0000407,K0398,2024-01-04,20:50,2024,1,GYM,,Premium
V0000408,K0261,2024-01-04,21:05,2024,1,GYM,,Basic
V0000409,K0319,2024-01-04,21:55,2024,1,GYM,,Premium
V0000410,K0244,2024-01-04,22:00,2024,1,GYM,,Basic
V0000411,K0327,2024-01-05,06:30,2024,1,GYM,,Flex
V0000412,K0696,2024-01-05,06:50,2024,1,GYM,,Basic
V0000413,K0597,2024-01-05,07:35,2024,1,GYM,,Basic
V0000414,K0327,2024-01-05,07:55,2024,1,GYM,,Flex
V0000415,K0905,2024-01-05,08:05,2024,1,GYM,,Senior
V0000416,K0318,2024-01-05,08:45,2024,1,GYM,,Basic
V0000417,K0875,2024-01-05,09:00,2024,1,PASS,P17,Flex
V0000418,K0078,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000419,K0157,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000420,K0766,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000421,K0584,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000422,K0431,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000423,K0731,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000424,K0652,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000425,K0631,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000426,K0787,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000427,K0829,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000428,K0709,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000429,K0401,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000430,K0251,2024-01-05,09:00,2024,1,PASS,P17,Senior
V0000431,K0545,2024-01-05,09:00,2024,1,PASS,P17,Premium
V0000432,K0705,2024-01-05,09:00,2024,1,PASS,P17,Premium
V0000433,K0356,2024-01-05,09:00,2024,1,PASS,P17,Premium
V0000434,K0180,2024-01-05,09:00,2024,1,PASS,P17,Premium
V0000435,K0780,2024-01-05,09:20,2024,1,GYM,,Morning
V0000436,K0027,2024-01-05,09:30,2024,1,GYM,,Senior
V0000437,K0094,2024-01-05,09:35,2024,1,GYM,,Premium
V0000438,K0304,2024-01-05,09:40,2024,1,GYM,,Basic
V0000439,K0739,2024-01-05,09:55,2024,1,GYM,,Basic
V0000440,K0663,2024-01-05,10:15,2024,1,GYM,,Basic
V0000441,K0160,2024-01-05,10:20,2024,1,GYM,,Basic
V0000442,K0239,2024-01-05,10:25,2024,1,GYM,,Morning
V0000443,K0669,2024-01-05,10:55,2024,1,GYM,,Senior
V0000444,K0875,2024-01-05,11:40,2024,1,GYM,,Flex
V0000445,K0387,2024-01-05,12:05,2024,1,GYM,,Student
V0000446,K0123,2024-01-05,12:25,2024,1,GYM,,Student
V0000447,K0600,2024-01-05,12:50,2024,1,GYM,,Basic
V0000448,K0338,2024-01-05,13:05,2024,1,GYM,,Basic
V0000449,K0747,2024-01-05,13:35,2024,1,GYM,,Premium
V0000450,K0696,2024-01-05,13:50,2024,1,GYM,,Basic
V0000451,K0675,2024-01-05,14:05,2024,1,GYM,,Premium
V0000452,K0540,2024-01-05,14:55,2024,1,GYM,,Flex
V0000453,K0430,2024-01-05,15:05,2024,1,GYM,,Premium
V0000454,K0304,2024-01-05,15:10,2024,1,GYM,,Basic
V0000455,K0310,2024-01-05,15:35,2024,1,GYM,,Premium
V0000456,K0534,2024-01-05,16:00,2024,1,PASS,P18,Flex
V0000457,K0462,2024-01-05,16:00,2024,1,PASS,P18,Flex
V0000458,K0751,2024-01-05,16:00,2024,1,PASS,P18,Flex
V0000459,K0908,2024-01-05,16:00,2024,1,PASS,P18,Flex
V0000460,K0761,2024-01-05,16:00,2024,1,PASS,P18,Flex
V0000461,K0407,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000462,K0712,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000463,K0307,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000464,K0237,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000465,K0004,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000466,K0348,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000467,K0310,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000468,K0118,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000469,K0214,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000470,K0202,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000471,K0234,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000472,K0473,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000473,K0100,2024-01-05,16:00,2024,1,PASS,P18,Premium
V0000474,K0232,2024-01-05,16:05,2024,1,GYM,,Basic
V0000475,K0284,2024-01-05,16:05,2024,1,GYM,,Flex
V0000476,K0355,2024-01-05,17:25,2024,1,GYM,,Flex
V0000477,K0840,2024-01-05,17:40,2024,1,GYM,,Basic
V0000478,K0283,2024-01-05,18:15,2024,1,GYM,,Student
V0000479,K0538,2024-01-05,19:00,2024,1,GYM,,Senior
V0000480,K0810,2024-01-05,20:15,2024,1,GYM,,Basic
V0000481,K0286,2024-01-05,20:35,2024,1,GYM,,Basic
V0000482,K0637,2024-01-05,20:35,2024,1,GYM,,Basic
V0000483,K0209,2024-01-05,20:45,2024,1,GYM,,Basic
V0000484,K0212,2024-01-05,20:45,2024,1,GYM,,Student
V0000485,K0149,2024-01-05,20:55,2024,1,GYM,,Basic
V0000486,K0670,2024-01-05,21:30,2024,1,GYM,,Basic
V0000487,K0897,2024-01-06,06:10,2024,1,GYM,,Basic
V0000488,K0292,2024-01-06,07:00,2024,1,GYM,,Morning
V0000489,K0224,2024-01-06,07:35,2024,1,GYM,,Morning
V0000490,K0704,2024-01-06,07:45,2024,1,GYM,,Basic
V0000491,K0321,2024-01-06,08:00,2024,1,GYM,,Student
V0000492,K0567,2024-01-06,09:40,2024,1,GYM,,Student
V0000493,K0138,2024-01-06,09:45,2024,1,GYM,,Morning
V0000494,K0016,2024-01-06,10:00,2024,1,PASS,P19,Flex
V0000495,K0324,2024-01-06,10:00,2024,1,PASS,P19,Flex
V0000496,K0769,2024-01-06,10:00,2024,1,PASS,P19,Flex
V0000497,K0405,2024-01-06,10:00,2024,1,PASS,P19,Flex
V0000498,K0214,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000499,K0917,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000500,K0015,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000501,K0381,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000502,K0517,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000503,K0783,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000504,K0803,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000505,K0607,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000506,K0723,2024-01-06,10:00,2024,1,PASS,P19,Premium
V0000507,K0131,2024-01-06,10:15,2024,1,GYM,,Morning
V0000508,K0374,2024-01-06,10:55,2024,1,GYM,,Morning
V0000509,K0358,2024-01-06,11:00,2024,1,GYM,,Premium
V0000510,K0423,2024-01-06,11:25,2024,1,GYM,,Basic
V0000511,K0126,2024-01-06,11:30,2024,1,GYM,,Basic
V0000512,K0910,2024-01-06,11:35,2024,1,GYM,,Student
V0000513,K0196,2024-01-06,11:55,2024,1,GYM,,Basic
V0000514,K0670,2024-01-06,12:00,2024,1,GYM,,Basic
V0000515,K0401,2024-01-06,13:15,2024,1,GYM,,Senior
V0000516,K0580,2024-01-06,14:55,2024,1,GYM,,Basic
V0000517,K0946,2024-01-06,15:15,2024,1,GYM,,Basic
V0000518,K0407,2024-01-06,15:45,2024,1,GYM,,Premium
V0000519,K0833,2024-01-06,17:40,2024,1,GYM,,Flex
V0000520,K0287,2024-01-06,17:45,2024,1,GYM,,Premium
V0000521,K0553,2024-01-06,18:30,2024,1,GYM,,Basic
V0000522,K0874,2024-01-06,18:45,2024,1,GYM,,Basic
V0000523,K0174,2024-01-06,19:55,2024,1,GYM,,Senior
V0000524,K0185,2024-01-06,20:25,2024,1,GYM,,Basic
V0000525,K0693,2024-01-06,20:30,2024,1,GYM,,Basic
V0000526,K0009,2024-01-06,21:30,2024,1,GYM,,Flex
V0000527,K0310,2024-01-06,21:30,2024,1,GYM,,Premium
V0000528,K0792,2024-01-06,22:00,2024,1,GYM,,Basic
V0000529,K0639,2024-01-07,06:30,2024,1,GYM,,Basic
V0000530,K0602,2024-01-07,07:15,2024,1,GYM,,Morning
V0000531,K0165,2024-01-07,07:15,2024,1,GYM,,Basic
V0000532,K0485,2024-01-07,07:15,2024,1,GYM,,Flex
V0000533,K0833,2024-01-07,07:30,2024,1,GYM,,Flex
V0000534,K0802,2024-01-07,08:20,2024,1,GYM,,Morning
V0000535,K0503,2024-01-07,09:00,2024,1,GYM,,Morning
V0000536,K0152,2024-01-07,09:25,2024,1,GYM,,Morning
V0000537,K0745,2024-01-07,09:50,2024,1,GYM,,Morning
V0000538,K0851,2024-01-07,10:20,2024,1,GYM,,Flex
V0000539,K0668,2024-01-07,10:30,2024,1,GYM,,Premium
V0000540,K0722,2024-01-07,11:10,2024,1,GYM,,Morning
V0000541,K0440,2024-01-07,11:15,2024,1,GYM,,Flex
V0000542,K0263,2024-01-07,11:25,2024,1,GYM,,Morning
V0000543,K0031,2024-01-07,11:50,2024,1,GYM,,Student
V0000544,K0083,2024-01-07,12:00,2024,1,GYM,,Basic
V0000545,K0150,2024-01-07,12:20,2024,1,GYM,,Basic
V0000546,K0118,2024-01-07,12:20,2024,1,GYM,,Premium
V0000547,K0903,2024-01-07,12:25,2024,1,GYM,,Basic
V0000548,K0548,2024-01-07,13:25,2024,1,GYM,,Basic
V0000549,K0647,2024-01-07,13:30,2024,1,GYM,,Student
V0000550,K0142,2024-01-07,13:50,2024,1,GYM,,Basic
V0000551,K0625,2024-01-07,14:15,2024,1,GYM,,Flex
V0000552,K0850,2024-01-07,14:15,2024,1,GYM,,Basic
V0000553,K0771,2024-01-07,15:05,2024,1,GYM,,Flex
V0000554,K0398,2024-01-07,15:25,2024,1,GYM,,Premium
V0000555,K0481,2024-01-07,16:10,2024,1,GYM,,Flex
V0000556,K0605,2024-01-07,16:30,2024,1,GYM,,Flex
V0000557,K0839,2024-01-07,17:00,2024,1,PASS,P20,Flex
V0000558,K0622,2024-01-07,17:00,2024,1,PASS,P20,Flex
V0000559,K0630,2024-01-07,17:00,2024,1,PASS,P20,Flex
V0000560,K0894,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000561,K0816,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000562,K0057,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000563,K0596,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000564,K0658,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000565,K0041,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000566,K0310,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000567,K0888,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000568,K0259,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000569,K0480,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000570,K0134,2024-01-07,17:00,2024,1,PASS,P20,Premium
V0000571,K0926,2024-01-07,18:05,2024,1,GYM,,Basic
V0000572,K0585,2024-01-07,18:50,2024,1,GYM,,Basic
V0000573,K0682,2024-01-07,19:00,2024,1,GYM,,Basic
V0000574,K0755,2024-01-07,19:35,2024,1,GYM,,Basic
V0000575,K0936,2024-01-07,20:45,2024,1,GYM,,Basic
V0000576,K0038,2024-01-07,21:15,2024,1,GYM,,Flex
V0000577,K0908,2024-01-07,21:15,2024,1,GYM,,Flex
V0000578,K0624,2024-01-07,21:25,2024,1,GYM,,Premium
V0000579,K0157,2024-01-08,06:15,2024,2,GYM,,Senior
V0000580,K0228,2024-01-08,06:25,2024,2,GYM,,Premium
V0000581,K0301,2024-01-08,06:30,2024,2,GYM,,Senior
V0000582,K0481,2024-01-08,06:50,2024,2,GYM,,Flex
V0000583,K0598,2024-01-08,07:00,2024,2,PASS,P01,Flex
V0000584,K0666,2024-01-08,07:00,2024,2,PASS,P01,Flex
V0000585,K0010,2024-01-08,07:00,2024,2,PASS,P01,Flex
V0000586,K0449,2024-01-08,07:00,2024,2,PASS,P01,Student
V0000587,K0212,2024-01-08,07:00,2024,2,PASS,P01,Student
V0000588,K0581,2024-01-08,07:00,2024,2,PASS,P01,Student
V0000589,K0857,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000590,K0626,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000591,K0319,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000592,K0667,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000593,K0934,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000594,K0419,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000595,K0011,2024-01-08,07:00,2024,2,PASS,P01,Premium
V0000596,K0090,2024-01-08,07:05,2024,2,GYM,,Morning
V0000597,K0931,2024-01-08,07:10,2024,2,GYM,,Basic
V0000598,K0437,2024-01-08,07:30,2024,2,GYM,,Flex
V0000599,K0099,2024-01-08,07:50,2024,2,GYM,,Basic
V0000600,K0579,2024-01-08,07:55,2024,2,GYM,,Premium
V0000601,K0353,2024-01-08,08:20,2024,2,GYM,,Student
V0000602,K0599,2024-01-08,08:30,2024,2,GYM,,Flex
V0000603,K0174,2024-01-08,08:50,2024,2,GYM,,Senior
V0000604,K0512,2024-01-08,08:55,2024,2,GYM,,Flex
V0000605,K0875,2024-01-08,09:00,2024,2,GYM,,Flex
V0000606,K0285,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000607,K0766,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000608,K0115,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000609,K0251,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000610,K0017,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000611,K0590,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000612,K0638,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000613,K0829,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000614,K0669,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000615,K0431,2024-01-08,10:00,2024,2,PASS,P02,Senior
V0000616,K0049,2024-01-08,10:00,2024,2,PASS,P02,Premium
V0000617,K0348,2024-01-08,10:00,2024,2,PASS,P02,Premium
V0000618,K0430,2024-01-08,10:00,2024,2,PASS,P02,Premium
V0000619,K0173,2024-01-08,10:25,2024,2,GYM,,Premium
V0000620,K0142,2024-01-08,10:25,2024,2,GYM,,Basic
V0000621,K0868,2024-01-08,10:45,2024,2,GYM,,Basic
V0000622,K0169,2024-01-08,11:00,2024,2,GYM,,Basic
V0000623,K0452,2024-01-08,11:15,2024,2,GYM,,Basic
V0000624,K0737,2024-01-08,11:15,2024,2,GYM,,Premium
V0000625,K0107,2024-01-08,11:20,2024,2,GYM,,Basic
V0000626,K0645,2024-01-08,11:25,2024,2,GYM,,Basic
V0000627,K0099,2024-01-08,13:05,2024,2,GYM,,Basic
V0000628,K0118,2024-01-08,13:50,2024,2,GYM,,Premium
V0000629,K0373,2024-01-08,14:10,2024,2,GYM,,Basic
V0000630,K0045,2024-01-08,14:55,2024,2,GYM,,Basic
V0000631,K0839,2024-01-08,15:05,2024,2,GYM,,Flex
V0000632,K0863,2024-01-08,15:20,2024,2,GYM,,Premium
V0000633,K0042,2024-01-08,16:15,2024,2,GYM,,Flex
V0000634,K0380,2024-01-08,17:30,2024,2,PASS,P03,Flex
V0000635,K0040,2024-01-08,17:30,2024,2,PASS,P03,Flex
V0000636,K0863,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000637,K0558,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000638,K0424,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000639,K0366,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000640,K0216,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000641,K0484,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000642,K0102,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000643,K0917,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000644,K0202,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000645,K0494,2024-01-08,17:30,2024,2,PASS,P03,Premium
V0000646,K0888,2024-01-08,18:20,2024,2,GYM,,Premium
V0000647,K0016,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000648,K0328,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000649,K0471,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000650,K0148,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000651,K0833,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000652,K0069,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000653,K0710,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000654,K0788,2024-01-08,19:00,2024,2,PASS,P04,Flex
V0000655,K0626,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000656,K0528,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000657,K0545,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000658,K0667,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000659,K0529,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000660,K0102,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000661,K0842,2024-01-08,19:00,2024,2,PASS,P04,Premium
V0000662,K0665,2024-01-08,19:25,2024,2,GYM,,Premium
V0000663,K0741,2024-01-08,20:00,2024,2,GYM,,Premium
V0000664,K0832,2024-01-08,20:10,2024,2,GYM,,Student
V0000665,K0699,2024-01-08,20:35,2024,2,GYM,,Basic
V0000666,K0618,2024-01-08,20:45,2024,2,GYM,,Flex
V0000667,K0469,2024-01-08,21:00,2024,2,GYM,,Premium
V0000668,K0544,2024-01-08,21:05,2024,2,GYM,,Basic
V0000669,K0330,2024-01-08,21:35,2024,2,GYM,,Basic
V0000670,K0059,2024-01-08,21:55,2024,2,GYM,,Flex
V0000671,K0744,2024-01-09,06:00,2024,2,GYM,,Morning
V0000672,K0546,2024-01-09,06:05,2024,2,GYM,,Basic
V0000673,K0133,2024-01-09,06:15,2024,2,GYM,,Flex
V0000674,K0092,2024-01-09,06:35,2024,2,GYM,,Morning
V0000675,K0741,2024-01-09,06:35,2024,2,GYM,,Premium
V0000676,K0191,2024-01-09,06:50,2024,2,GYM,,Morning
V0000677,K0673,2024-01-09,07:00,2024,2,GYM,,Flex
V0000678,K0233,2024-01-09,07:55,2024,2,GYM,,Student
V0000679,K0032,2024-01-09,08:00,2024,2,PASS,P05,Flex
V0000680,K0066,2024-01-09,08:00,2024,2,PASS,P05,Flex
V0000681,K0648,2024-01-09,08:00,2024,2,PASS,P05,Flex
V0000682,K0213,2024-01-09,08:00,2024,2,PASS,P05,Flex
V0000683,K0604,2024-01-09,08:00,2024,2,PASS,P05,Flex
V0000684,K0567,2024-01-09,08:00,2024,2,PASS,P05,Student
V0000685,K0331,2024-01-09,08:00,2024,2,PASS,P05,Student
V0000686,K0022,2024-01-09,08:00,2024,2,PASS,P05,Student
V0000687,K0574,2024-01-09,08:00,2024,2,PASS,P05,Student
V0000688,K0491,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000689,K0173,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000690,K0633,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000691,K0180,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000692,K0723,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000693,K0098,2024-01-09,08:00,2024,2,PASS,P05,Premium
V0000694,K0457,2024-01-09,08:10,2024,2,GYM,,Morning
V0000695,K0822,2024-01-09,08:20,2024,2,GYM,,Morning
V0000696,K0125,2024-01-09,08:30,2024,2,GYM,,Morning
V0000697,K0233,2024-01-09,09:00,2024,2,GYM,,Student
V0000698,K0831,2024-01-09,09:10,2024,2,GYM,,Basic
V0000699,K0688,2024-01-09,09:30,2024,2,GYM,,Basic
V0000700,K0423,2024-01-09,09:35,2024,2,GYM,,Basic
V0000701,K0916,2024-01-09,09:45,2024,2,GYM,,Morning
V0000702,K0798,2024-01-09,10:10,2024,2,GYM,,Basic
V0000703,K0023,2024-01-09,10:25,2024,2,GYM,,Morning
V0000704,K0713,2024-01-09,10:35,2024,2,GYM,,Basic
V0000705,K0714,2024-01-09,11:00,2024,2,PASS,P06,Flex
V0000706,K0590,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000707,K0694,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000708,K0027,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000709,K0900,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000710,K0017,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000711,K0669,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000712,K0174,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000713,K0285,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000714,K0829,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000715,K0867,2024-01-09,11:00,2024,2,PASS,P06,Senior
V0000716,K0335,2024-01-09,11:00,2024,2,PASS,P06,Premium
V0000717,K0366,2024-01-09,11:00,2024,2,PASS,P06,Premium
V0000718,K0453,2024-01-09,11:00,2024,2,PASS,P06,Premium
V0000719,K0223,2024-01-09,11:25,2024,2,GYM,,Student
V0000720,K0883,2024-01-09,11:30,2024,2,GYM,,Morning
V0000721,K0329,2024-01-09,13:15,2024,2,GYM,,Flex
V0000722,K0551,2024-01-09,13:25,2024,2,GYM,,Basic
V0000723,K0167,2024-01-09,14:00,2024,2,GYM,,Flex
V0000724,K0015,2024-01-09,14:00,2024,2,GYM,,Premium
V0000725,K0381,2024-01-09,14:45,2024,2,GYM,,Premium
V0000726,K0148,2024-01-09,15:00,2024,2,PASS,P07,Flex
V0000727,K0213,2024-01-09,15:00,2024,2,PASS,P07,Flex
V0000728,K0673,2024-01-09,15:00,2024,2,PASS,P07,Flex
V0000729,K0872,2024-01-09,15:00,2024,2,PASS,P07,Flex
V0000730,K0284,2024-01-09,15:00,2024,2,PASS,P07,Flex
V0000731,K0212,2024-01-09,15:00,2024,2,PASS,P07,Student
V0000732,K0123,2024-01-09,15:00,2024,2,PASS,P07,Student
V0000733,K0201,2024-01-09,15:00,2024,2,PASS,P07,Student
V0000734,K0564,2024-01-09,15:00,2024,2,PASS,P07,Student
V0000735,K0888,2024-01-09,15:00,2024,2,PASS,P07,Premium
V0000736,K0082,2024-01-09,15:00,2024,2,PASS,P07,Premium
V0000737,K0858,2024-01-09,15:00,2024,2,PASS,P07,Premium
V0000738,K0700,2024-01-09,15:00,2024,2,PASS,P07,Premium
V0000739,K0171,2024-01-09,16:55,2024,2,GYM,,Basic
V0000740,K0206,2024-01-09,17:00,2024,2,GYM,,Basic
V0000741,K0567,2024-01-09,17:15,2024,2,GYM,,Student
V0000742,K0776,2024-01-09,18:00,2024,2,PASS,P08,Flex
V0000743,K0270,2024-01-09,18:00,2024,2,PASS,P08,Flex
V0000744,K0440,2024-01-09,18:00,2024,2,PASS,P08,Flex
V0000745,K0833,2024-01-09,18:00,2024,2,PASS,P08,Flex
V0000746,K0665,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000747,K0364,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000748,K0049,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000749,K0287,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000750,K0686,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000751,K0124,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000752,K0816,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000753,K0307,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000754,K0712,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000755,K0563,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000756,K0458,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000757,K0473,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000758,K0219,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000759,K0058,2024-01-09,18:00,2024,2,PASS,P08,Premium
V0000760,K0101,2024-01-09,19:05,2024,2,GYM,,Basic
V0000761,K0936,2024-01-09,19:05,2024,2,GYM,,Basic
V0000762,K0461,2024-01-09,19:15,2024,2,GYM,,Basic
V0000763,K0873,2024-01-09,20:35,2024,2,GYM,,Basic
V0000764,K0261,2024-01-09,20:35,2024,2,GYM,,Basic
V0000765,K0170,2024-01-09,20:45,2024,2,GYM,,Basic
V0000766,K0048,2024-01-09,20:50,2024,2,GYM,,Basic
V0000767,K0707,2024-01-09,20:50,2024,2,GYM,,Premium
V0000768,K0783,2024-01-09,21:10,2024,2,GYM,,Premium
V0000769,K0570,2024-01-09,21:45,2024,2,GYM,,Flex
V0000770,K0030,2024-01-09,21:55,2024,2,GYM,,Flex
V0000771,K0107,2024-01-10,06:00,2024,2,GYM,,Basic
V0000772,K0793,2024-01-10,06:20,2024,2,GYM,,Basic
V0000773,K0554,2024-01-10,06:25,2024,2,GYM,,Basic
V0000774,K0599,2024-01-10,06:40,2024,2,GYM,,Flex
V0000775,K0594,2024-01-10,06:45,2024,2,GYM,,Morning
V0000776,K0137,2024-01-10,07:05,2024,2,GYM,,Morning
V0000777,K0349,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000778,K0213,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000779,K0618,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000780,K0148,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000781,K0059,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000782,K0437,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000783,K0845,2024-01-10,07:30,2024,2,PASS,P09,Flex
V0000784,K0062,2024-01-10,07:30,2024,2,PASS,P09,Student
V0000785,K0647,2024-01-10,07:30,2024,2,PASS,P09,Student
V0000786,K0212,2024-01-10,07:30,2024,2,PASS,P09,Student
V0000787,K0881,2024-01-10,07:30,2024,2,PASS,P09,Student
V0000788,K0088,2024-01-10,07:30,2024,2,PASS,P09,Student
V0000789,K0665,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000790,K0765,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000791,K0041,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000792,K0729,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000793,K0753,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000794,K0217,2024-01-10,07:30,2024,2,PASS,P09,Premium
V0000795,K0817,2024-01-10,08:00,2024,2,GYM,,Morning
